,module_color,kME_in_own_module,kWithin
Gene.1012,darkgreen,0.8534517265546457,17.569084638451027
Gene.1013,blue,0.884561052991386,0.18116050762890462
Gene.1014,grey,-0.9406903107290989,0.10131153417735593
Gene.1015,grey,0.8944495621448636,0.007187183376815132
Gene.1016,grey,-0.9246533587706917,0.05313994231989385
Gene.1017,black,0.7482388035161563,12.098693835758986
Gene.1018,black,0.8605420441241824,0.48131087940916023
Gene.1019,blue,0.8465501579850282,22.651510291658354
Gene.1020,black,0.7538316144085233,8.105936640444469
Gene.1021,darkgreen,0.7633969335051813,1.98279510976491
Gene.1022,darkgreen,0.7239701795656169,3.586564854771326
Gene.1023,black,0.873745166574656,13.560961377227533
Gene.1024,blue,0.9106582050302116,3.4074449519327183
Gene.1025,blue,0.7976663840398163,5.705881941254874
Gene.1026,darkmagenta,0.9256056013028344,8.133046675654398
Gene.1027,grey,0.011395924337647379,0.321013321241111
Gene.1028,blue,0.9564572847299254,19.869331555656775
Gene.1029,blue,0.7824124759607362,6.589604714555212
Gene.1030,darkmagenta,0.8639867843721869,5.516252521819913
Gene.1031,darkmagenta,0.9268493432846712,4.782212091574482
Gene.1032,blue,0.5626456190358181,1.4010158373970794
Gene.1033,darkmagenta,0.7435312261222756,1.1911843575204963
Gene.1034,darkmagenta,0.8923559535774495,10.540128850426372
Gene.1035,grey,-0.9232541789655198,0.015276419233299162
Gene.1036,blue,0.8487469714567953,1.2262210587408782
Gene.1037,darkgreen,0.98161946313013,0.556883671786708
Gene.1038,black,0.7048087759781146,8.913562471381228
Gene.1039,black,0.8318127118281968,3.1324172110463704
Gene.1040,grey,-0.95415014755818,0.020143062756894342
Gene.1041,darkgreen,0.8954341068225593,11.441870355881802
Gene.1042,black,0.8011922206525812,12.58552820222475
Gene.1043,darkgreen,0.6621137630337474,2.844130981993393
Gene.1044,blue,0.9362538777635669,24.535574456360035
Gene.1045,blue,0.9088068936776287,30.80912103499684
Gene.1046,darkmagenta,0.8649502973544185,7.934429936169672
Gene.1047,grey,0.8418450223139968,0.10818960808057505
Gene.1048,blue,0.553806820665284,4.85466931346262
Gene.1049,darkgreen,0.668183731389933,1.8474398101342175
Gene.1050,darkgreen,0.8168342153302193,9.984550052572613
Gene.1051,black,0.4807167202145438,0.4182661781704828
Gene.1052,black,0.9473917248544179,0.219472464619854
Gene.1053,blue,0.9312236284555806,0.6892307527603975
Gene.1054,black,0.6764134325721098,7.2405545315479385
Gene.1055,blue,0.833723161684744,24.66365170937723
Gene.1056,grey,-0.8764812029126083,0.013288716912605492
Gene.1057,darkgreen,0.903038519382442,16.636560953771145
Gene.1058,darkgreen,0.9600032415208848,9.190816803149348
Gene.1059,darkmagenta,0.7641849256317494,0.985907063127063
Gene.1060,darkmagenta,0.8931868541183777,0.37539953307163154
Gene.1061,blue,0.8463199069471511,5.603986533221808
Gene.1062,grey,0.9262797223915122,0.004645305458548446
Gene.1063,grey,-0.06794808474949975,0.011413960163545572
Gene.1064,black,0.5359365519176779,1.2776101868578913
Gene.1065,grey,0.9137456793856756,0.012805043209645645
Gene.1066,darkgreen,0.7677655419786267,1.7738943069475581
Gene.1067,darkmagenta,0.5642470260411289,0.08216886811496245
Gene.1068,black,0.8559636319379059,2.71673713739784
Gene.1069,blue,0.2952340889677564,0.20338058064740103
Gene.1070,darkmagenta,0.7152260685720583,0.4180750471163085
Gene.1071,darkmagenta,0.8850782573093853,5.021251331364107
Gene.1072,grey,0.9351047639147861,0.24110575457181901
Gene.1073,blue,0.6229233881732918,0.7732984717842463
Gene.1074,blue,0.9708328795107354,21.797143228714912
Gene.1075,blue,0.9385149384922834,18.224464866930276
Gene.1076,black,0.9132639729840255,20.687964452020708
Gene.1077,blue,0.9087843104210072,33.645569706194536
Gene.1078,blue,0.8614273933029961,0.6557142587954545
Gene.1079,grey,0.9329772517306447,0.024215858708203974
Gene.1080,blue,0.870006728413147,10.530854585239922
Gene.1081,black,0.8722214379669775,0.3805685202522066
Gene.1082,darkmagenta,0.6429463483122265,2.424696578408127
Gene.1083,blue,0.7027832182848008,4.7911075588979815
Gene.1084,grey,-0.8830139773080663,0.21913789605736078
Gene.1085,grey,0.22696092832596193,0.013717552137155765
Gene.1086,grey,0.911545692674465,0.14875313382778854
Gene.1087,blue,0.8878084720236132,24.998378349429924
Gene.1088,grey,-0.9150038104099565,0.03159919793321701
Gene.1089,grey,0.9234762337364736,0.024899918352303218
Gene.1090,black,0.7503450825542284,2.4047074448621437
Gene.1091,darkmagenta,0.752968210339237,4.103808079818498
Gene.1092,darkgreen,0.9134315425970491,14.026845338914608
Gene.1093,black,0.7749796250491284,3.1369669137862877
Gene.1094,darkgreen,0.8634729259551932,3.346686421748275
Gene.1095,blue,0.7852896147005428,14.835522405307792
Gene.1096,blue,0.699012132571023,1.7259990136414527
Gene.1097,blue,0.9123884686285677,7.485392909638471
Gene.1098,darkgreen,0.5738206903346974,1.3186410429562063
Gene.1099,darkgreen,0.6740091407338542,3.189803923529395
Gene.1100,blue,0.8167556649263019,1.4273548017361155
Gene.1101,darkmagenta,0.7707019767584602,1.01387819060287
Gene.1102,darkgreen,0.7652637378351492,2.172001690250668
Gene.1103,blue,0.9311509627823576,9.506148672559307
Gene.1104,darkmagenta,0.8623397777217592,1.3187825395026123
Gene.1105,darkmagenta,0.9708026362067267,11.222678727255152
Gene.1106,black,0.9316080113077757,1.3957530306519188
Gene.1107,darkgreen,0.9548428296869393,0.3359128717664236
Gene.1108,blue,0.5507911771377566,1.631068622326959
Gene.1109,darkgreen,0.9598377756222954,3.5707221652617984
Gene.1110,blue,0.864464901743344,15.464571679465559
Gene.1111,black,0.9666165060237977,3.776273275278405
Gene.1112,black,0.9099193660875302,8.401677204823281
Gene.1113,darkmagenta,0.6770287039245744,0.4520384828809292
Gene.1114,black,0.8385540098493433,8.511796670785662
Gene.1115,blue,0.7645629783348835,0.8714345308187159
Gene.1116,black,0.6827380465493949,6.146270159172291
Gene.1117,blue,0.9780194941473261,8.672209764384867
Gene.1118,black,0.8222330776752388,8.826973023887607
Gene.1119,darkgreen,0.6716802426162019,2.9688769939501993
Gene.1120,darkgreen,0.9268812224940316,8.750151943087234
Gene.1121,grey,-0.8784806614148097,0.0029161471970975796
Gene.1122,darkgreen,0.9816111348202855,0.35708261718014833
Gene.1123,black,0.8966330635993788,20.180379747519098
Gene.1124,darkgreen,0.8792730337503185,9.269563655731407
Gene.1125,black,0.6682843609873702,2.0343194107675715
Gene.1126,blue,0.5695908837012372,1.0902814062645505
Gene.1127,black,0.4480407206100935,0.252448562662835
Gene.1128,darkgreen,0.7561224268299995,5.512694037145573
Gene.1129,blue,0.8650276974148527,7.269721917510915
Gene.1130,black,0.8060574431226253,11.9914364364658
Gene.1131,blue,0.7931952605121343,5.359321676808963
Gene.1132,blue,0.9631127756046216,22.593625265630223
Gene.1133,black,0.7610061630775098,15.627774028791254
Gene.1134,darkmagenta,0.8903524259635613,10.200578798592973
Gene.1135,darkmagenta,0.9413261124598286,1.4939955790239776
Gene.1136,darkmagenta,0.7089115449193741,0.5447412067064126
Gene.1137,black,0.798450823567708,6.677045601399573
Gene.1138,darkgreen,0.9055670546620014,5.597825270853009
Gene.1139,darkmagenta,0.6018702793538626,0.7215068202790146
Gene.1140,darkgreen,0.9704225350807874,14.335197639307117
Gene.1141,darkgreen,0.8058107631109248,8.193127553293627
Gene.1142,darkmagenta,0.8683893553547123,1.0010854646657819
Gene.1143,darkgreen,0.8662236928709616,12.382715736543961
Gene.1144,darkgreen,0.8833612118101563,20.965966271526955
Gene.1145,black,0.8756893696175619,1.4387331810015742
Gene.1146,black,0.8408056246272599,0.1893482175795744
Gene.1147,darkmagenta,0.8790645686249385,12.167127995752711
Gene.1148,grey,0.1814537802694432,0.006906332056886805
Gene.1149,black,0.9252904308347237,1.9520177402028063
Gene.1150,blue,0.7353098858924076,5.719429637111236
Gene.1151,darkmagenta,0.9290571357201884,19.617671890705356
Gene.1152,grey,-0.05057265355171616,0.004430398423270349
Gene.1153,blue,0.9449503506504741,22.486759400754266
Gene.1154,black,0.546127892127508,0.6341419542948924
Gene.1155,blue,0.6594621325521368,6.401006990641279
Gene.1156,black,0.8014416384006215,23.09105099614081
Gene.1157,black,0.9307607961331394,2.7408649392986106
Gene.1158,black,0.9355717179049917,9.447867331643398
Gene.1159,blue,0.23730266347044884,0.1707843848367877
Gene.1160,blue,0.7608238157482659,9.934588042948075
Gene.1161,darkgreen,0.718276578447967,0.17410167789723255
Gene.1162,darkmagenta,0.793810247690356,1.3733341845878242
Gene.1163,black,0.804709924082702,5.57431518997075
Gene.1164,blue,0.8652377033237024,19.362516312530786
Gene.1165,black,0.9354604443036305,0.45622926823634097
Gene.1166,grey,0.9628681432636466,0.15239886339539443
Gene.1167,blue,0.8069912702458606,13.642371425096677
Gene.1168,darkmagenta,0.9152969198754554,10.80867377391077
Gene.1169,darkmagenta,0.8334714099629877,5.557174539627018
Gene.1170,black,0.7627026927384669,5.958574225698114
Gene.1171,darkgreen,0.8821998849094044,3.1163713943709337
Gene.1172,grey,0.9256604932695196,0.011147173014514452
Gene.1173,blue,0.9263428907390255,21.654049918772653
Gene.1174,darkmagenta,0.7853986157934564,4.162723360286823
Gene.1175,grey,0.8605257519017437,0.010896956656389178
Gene.1176,black,0.8767451921971101,8.500457844992484
Gene.1177,blue,0.7553316484697458,14.06752280997656
Gene.1178,grey,0.8842150651139455,0.11762985907074075
Gene.1179,darkgreen,0.8668921369391925,0.7478076385359748
Gene.1180,black,0.7413453058422219,9.01458030603448
Gene.1181,darkgreen,0.8135346643469017,4.200370108750846
Gene.1182,grey,-0.8391598160945283,0.0536337993825178
Gene.1183,grey,0.9037004211186999,0.08525587750327944
Gene.1184,darkmagenta,0.9333462840907174,0.8941334025570463
Gene.1185,blue,0.805763265940754,11.703106360770692
Gene.1186,grey,-0.8268976202497057,0.011220011908372487
Gene.1187,blue,0.9830285136677286,0.1890952059501624
Gene.1188,blue,0.8671193503779012,0.034574886878587924
Gene.1189,black,0.8879267506598508,1.16422008992424
Gene.1190,black,0.8027512146616262,0.24047699958335828
Gene.1191,black,0.7323675098932944,6.690822642051875
Gene.1192,blue,0.6771345213027722,2.475791598637347
Gene.1193,blue,0.4564137777936251,0.587477356024313
Gene.1194,black,0.8993741056129106,0.466735233335106
Gene.1195,darkgreen,0.8151653464356314,5.40922597109987
Gene.1196,black,0.26319268996825423,1.856073322537877
Gene.1197,darkmagenta,0.8236133090312808,4.994496545166961
Gene.1198,black,0.7337423992582304,0.7380804788614198
Gene.1199,darkgreen,0.8999299232167308,18.264909951857003
Gene.1200,black,0.8437849467622444,0.3436889328561182
Gene.1201,darkgreen,0.7652528642125629,2.0398551123116992
Gene.1202,black,0.8955869192729075,4.39702729614325
Gene.1203,black,0.910271817414036,5.5818686908788155
Gene.1204,black,0.9027908304358464,17.959184040856332
Gene.1205,black,0.9189417485413673,10.90424934720471
Gene.1206,grey,-0.9493805215013396,0.11021334470885145
Gene.1207,blue,0.9174792130756763,16.15915876304509
Gene.1208,grey,0.31268084322510326,0.005142303661994987
Gene.1209,darkgreen,0.935595766605892,9.560050905819521
Gene.1210,darkmagenta,0.6321147010012955,1.4549568261298063
Gene.1211,darkmagenta,0.9202168620750656,4.099736344080571
Gene.1212,darkgreen,0.7642496982267657,5.4671760528333
Gene.1213,darkgreen,0.958549500965347,16.829436641829613
Gene.1214,grey,0.9636672007665545,0.005760404583542834
Gene.1215,blue,0.9496531198406982,29.861379119671927
Gene.1216,grey,-0.5673274620250066,0.0015031592256029146
Gene.1217,darkgreen,0.8918239505808042,3.7124719658755425
Gene.1218,black,0.8262817192362729,7.004133145156404
Gene.1219,black,0.8755317819355751,22.41881818888507
Gene.1220,grey,-0.018942975319470166,0.036918689677503606
Gene.1221,blue,0.7404111000173506,7.912048903259831
Gene.1222,blue,0.93068830355408,9.572508710238303
Gene.1223,darkgreen,0.8580777938319835,10.683296543641257
Gene.1224,darkmagenta,0.6480591544773417,1.1859671860887977
Gene.1225,blue,0.6170053856045087,1.136806786581617
Gene.1226,blue,0.7310978614142646,1.1913346784269245
Gene.1227,darkgreen,0.8808873484866565,8.88677145705758
Gene.1228,darkgreen,0.8113194100227634,11.70821868849612
Gene.1229,blue,0.812538044144865,6.355790334557141
Gene.1230,grey,-0.7944402045634458,0.0015259276313721673
Gene.1231,darkgreen,0.9213057242634699,1.4086801706499044
Gene.1232,darkmagenta,0.8270394476487778,11.287192374670116
Gene.1233,black,0.9338695972432148,0.8806184408213243
Gene.1234,blue,0.6478284511687844,1.281203896109828
Gene.1235,darkmagenta,0.8392271592854644,13.122091540390985
Gene.1236,blue,0.32171970248517084,0.5143843836698393
Gene.1237,darkgreen,0.9742100283668602,0.7314893240218542
Gene.1238,darkgreen,0.3760984348853941,3.5074395307153288
Gene.1239,darkolivegreen,0.8021680075061618,0.5797452281098636
Gene.1240,darkmagenta,0.8850139761871489,0.9931760490531061
Gene.1241,black,0.8541347726282064,11.58397127112228
Gene.1242,blue,0.7950441611340453,14.46078029231111
Gene.1243,grey,0.9512565607517787,0.07864415748800187
Gene.1244,darkgreen,0.6399011096274405,4.097823603542563
Gene.1245,darkmagenta,0.8622823838641971,2.7020531109489605
Gene.1246,black,0.9374077873177984,3.9632630778900797
Gene.1247,darkmagenta,0.9121580917988439,13.264657243605052
Gene.1248,grey,-0.8192568244065916,0.02711250590518865
Gene.1249,blue,0.9057417499872258,21.78042286164229
Gene.1250,grey,-0.08391699823798698,0.2661776856373744
Gene.1251,grey,-0.8504019994750734,0.0013090300590673817
Gene.1252,darkmagenta,0.8674352969152387,1.0523421493600689
Gene.1253,grey,0.9723650610143121,0.05393107968789402
Gene.1254,grey,0.938108765741909,0.005571273672965377
Gene.1255,black,0.7269068823901903,0.5777793622503471
Gene.1256,black,0.7828959835900179,6.530440221263366
Gene.1257,darkmagenta,0.8550123014649011,0.8486498125442359
Gene.1258,grey,0.8798683677525294,0.049752906588672895
Gene.1259,darkgreen,0.9132560444830538,4.182466420801559
Gene.1260,darkmagenta,0.8828650591510805,5.978741309989662
Gene.1261,blue,0.860182214130356,0.24074977102667267
Gene.1262,blue,0.9065993781075831,6.1937432612356815
Gene.1263,black,0.8839214214492428,3.577047246158489
Gene.1264,darkgreen,0.9460984346730765,0.8294148879398349
Gene.1265,blue,0.9688948447277643,1.0601357700354566
Gene.1266,blue,0.8934755585036745,22.467609807017247
Gene.1267,blue,0.34738405569660447,0.5541298572887032
Gene.1268,darkgreen,0.7982474737206192,2.5112598612217494
Gene.1269,black,0.8314767253632477,3.719627154841979
Gene.1270,black,0.7924180357308446,2.5786531002341646
Gene.1271,grey,-0.9197473052779459,0.030283946389600552
Gene.1272,blue,0.951726504587224,19.469005694100808
Gene.1273,blue,0.6501068646523924,7.332581691575923
Gene.1274,blue,0.8784603409774762,0.15861076491629142
Gene.1275,blue,0.7145618775488853,12.790153445862968
Gene.1276,grey,0.9547591400698928,0.0032296432187827674
Gene.1277,grey,-0.8764104029168794,0.0033019045900388416
Gene.1278,blue,0.7276972756685923,2.511552615097714
Gene.1279,blue,0.7437920021576572,2.3091038801601105
Gene.1280,blue,0.8668277992932617,6.0660000379059325
Gene.1281,black,0.8357540272998525,22.387680674519494
Gene.1282,darkgreen,0.9105839935397744,2.571552945778775
Gene.1283,darkgreen,0.8320230670949118,10.724710077683945
Gene.1284,blue,0.9175177372452502,29.407533759603925
Gene.1285,darkmagenta,0.8072398927525146,9.824427432273708
Gene.1286,grey,-0.9351459737082395,0.3092265287671419
Gene.1287,darkgreen,0.9748118223955302,13.673179477322533
Gene.1288,black,0.7722473241452363,1.5207283145218413
Gene.1289,grey,0.13864876759474634,0.01337651763670711
Gene.1290,grey,-0.8136811775456352,0.0021017231540028697
Gene.1291,grey,-0.4349349275154188,0.0005004308879487545
Gene.1292,black,0.8825931671218232,3.5571632369607404
Gene.1293,black,0.8040284238973758,2.4981089092790527
Gene.1294,darkmagenta,0.7892816817283842,3.358702051401549
Gene.1295,darkgreen,0.9628668029867788,29.789263242262763
Gene.1296,darkgreen,0.9475662668585525,15.99575053853904
Gene.1297,blue,0.8934602660736877,5.668865495389368
Gene.1298,black,0.594989916527451,1.9451792288133354
Gene.1299,grey,-0.0032707316040703188,0.00857938689799262
Gene.1300,darkgreen,0.9736234861554462,8.187947177416232
Gene.1301,black,0.8813265974899575,16.06939487993004
Gene.1302,black,0.8846966775663293,3.3705204932510195
Gene.1303,blue,0.9354507299478778,0.1123232949489445
Gene.1304,darkmagenta,0.9843285329904301,0.29067808496328573
Gene.1305,darkmagenta,0.9513139813970356,3.87285498500122
Gene.1306,darkmagenta,0.926493120408955,4.771563574480661
Gene.1307,grey,0.8273100124776567,0.10979249773672278
Gene.1308,darkgreen,0.861292933124257,2.091623381181944
Gene.1309,darkmagenta,0.815900560044685,5.074632853246265
Gene.1310,blue,0.9639092311851817,31.14462472129155
Gene.1311,grey,0.9482690925938284,0.017054017946297278
Gene.1312,darkmagenta,0.8038562386922706,2.890485728726414
Gene.1313,blue,0.9032471819850687,9.650953570365951
Gene.1314,black,0.7916643082523305,2.4381521225604073
Gene.1315,darkgreen,0.8737984470646055,5.128831218790572
Gene.1316,darkgreen,0.9265220440190032,14.329136442663874
Gene.1317,black,0.7907894648411257,3.2967498320812743
Gene.1318,darkmagenta,0.8951152217409611,7.760994618117629
Gene.1319,black,0.8546098463903086,3.158726297629366
Gene.1320,darkgreen,0.9608963668960699,0.17884055227508938
Gene.1321,darkmagenta,0.9602604088179675,1.9319353058809596
Gene.1322,black,0.9253209676244071,2.6113198168905694
Gene.1323,blue,0.9512051413843163,1.2653039644919863
Gene.1324,darkgreen,0.9676383645568873,20.220988151127955
Gene.1325,darkmagenta,0.8540931994388256,1.7050742720131584
Gene.1326,grey,0.9074378193036002,0.10682071530553294
Gene.1327,blue,0.9638796565190386,16.98818058686806
Gene.1328,blue,0.9195488298646944,0.3035825937008806
Gene.1329,darkgreen,0.8690493857933352,13.031271530250386
Gene.1330,blue,0.8048816920170274,23.043120891875308
Gene.1331,darkmagenta,0.6656661084125594,2.3711291473867897
Gene.1332,black,0.8039058955224739,1.4309946344195585
Gene.1333,black,0.7439801995555552,1.7611577720404692
Gene.1334,black,0.9534100616590551,0.741199680905855
Gene.1335,black,0.8579364936463473,4.296532441477078
Gene.1336,blue,0.9689082919697402,17.333189367088185
Gene.1337,darkmagenta,0.8858005230285995,2.3107590636843045
Gene.1338,darkgreen,0.9805775671959014,21.26558301256911
Gene.1339,grey,-0.3312933625315099,0.02828034519215126
Gene.1340,darkgreen,0.8713144521134257,0.54928767099159
Gene.1341,darkmagenta,0.8912482684962999,0.28833499588107836
Gene.1342,blue,0.80053224643409,13.094012447000413
Gene.1343,darkgreen,0.7591746156469807,3.9890926020163353
Gene.1344,darkgreen,0.9441196698919136,0.6861026990391683
Gene.1345,darkgreen,0.8296777667918609,2.9490944666668653
Gene.1346,black,0.5900308894122881,0.517756509276779
Gene.1347,blue,0.8692534464802897,10.968883034873699
Gene.1348,grey,0.19020040263691756,0.04463767595972645
Gene.1349,black,0.9296911240318051,1.2203252236298614
Gene.1350,grey,0.8609837588230337,0.05494975024430076
Gene.1351,black,0.6014611845678952,5.0690968404770755
Gene.1352,blue,0.4927374538433863,1.2904957131802628
Gene.1353,black,0.5808611119731429,4.645835649721393
Gene.1354,darkgreen,0.7851838995839155,10.998499613599536
Gene.1355,grey,-0.9155319036578832,0.11159933021727084
Gene.1356,blue,0.7239574629743685,8.434012230054963
Gene.1357,blue,0.9568665985883723,19.9957362351025
Gene.1358,grey,0.8958887480766327,0.021142210158351504
Gene.1359,grey,0.9501114646776606,0.022867580879300676
Gene.1360,grey,0.9643366467846439,0.00543352368023825
Gene.1361,darkgreen,0.9373103133353187,4.2632542243623375
Gene.1362,blue,0.39087404703054496,0.3141996120852782
Gene.1363,black,0.896523032787023,24.432425677125632
Gene.1364,darkgreen,0.5597251626053119,0.3010810468945353
Gene.1365,grey,0.8765773146866418,0.012218724973753252
Gene.1366,blue,0.4106390868277998,0.2508315102657631
Gene.1367,darkmagenta,0.9036520692162221,5.611689712652402
Gene.1368,black,0.8451925033862804,5.939250420257338
Gene.1369,darkmagenta,0.837798457648987,0.41568265998186754
Gene.1370,black,0.8571277285531497,6.226110222342877
Gene.1371,black,0.8323111534543117,2.687276903171665
Gene.1372,darkgreen,0.7432929565981057,3.395098544651385
Gene.1373,black,0.6754375708139944,2.243606588577674
Gene.1374,darkgreen,0.7373548046117276,1.0253015618587997
Gene.1375,darkmagenta,0.3505138717349402,1.079413656307016
Gene.1376,blue,0.8795323770696849,16.162460781476245
Gene.1377,grey,0.07517320639137755,0.02391416834680335
Gene.1378,darkgreen,0.8762129352698471,4.010517615699305
Gene.1379,black,0.8051534602503485,0.9158254682036162
Gene.1380,blue,0.3927236109909896,0.6114313671836221
Gene.1381,grey,-0.9390129342013727,0.008898613441176111
Gene.1382,grey,-0.13208124706139812,0.025300949137148605
Gene.1383,darkgreen,0.6909609749231937,2.774915480662131
Gene.1384,darkmagenta,0.9042549534882424,7.526693372587308
Gene.1385,darkmagenta,0.7476969688148162,3.4925801507128877
Gene.1386,grey,0.9499329246111352,0.08374765947711879
Gene.1387,darkgreen,0.7944587656811326,12.04082311216888
Gene.1388,darkmagenta,0.9034454294763817,1.0962556582869383
Gene.1389,black,0.6772077390469419,7.098136772965454
Gene.1390,darkmagenta,0.8496951742725339,7.229420382178982
Gene.1391,grey,0.9054101414499053,0.05999074769888863
Gene.1392,darkmagenta,0.9509822599137474,21.022224360602227
Gene.1393,blue,0.5900836753250236,1.678337744010522
Gene.1394,blue,0.16272064389626748,0.9369657990201968
Gene.1395,darkgreen,0.7449324639816632,2.311599805486851
Gene.1396,darkmagenta,0.8230239073156039,6.445073040899219
Gene.1397,blue,0.719902305953015,2.29556859619449
Gene.1398,blue,0.7842466992385626,10.836739602685165
Gene.1399,darkmagenta,0.9690825246914909,8.086568130333514
Gene.1400,blue,0.6436483887147315,0.3716928501952466
Gene.1401,black,0.8109000457996194,1.9025362901575367
Gene.1402,black,0.8531173893799969,2.3544535845453196
Gene.1403,blue,0.7201513839451934,2.9110904218708575
Gene.1404,grey,-0.9717985780518563,0.021420948318142636
Gene.1405,blue,0.8406045690492828,20.63224027310994
Gene.1406,black,0.48193180323096174,0.3756040390997876
Gene.1407,blue,0.6492577308387357,4.482675864143862
Gene.1408,darkmagenta,0.7703787939087939,9.002647650431395
Gene.1409,grey,0.9108379859157898,0.049117433749603395
Gene.1410,darkmagenta,0.6418619708703941,0.4718811341813193
Gene.1411,blue,0.5139794060705286,0.6827556474947005
Gene.1412,darkmagenta,0.9511353131982372,0.9793058827240647
Gene.1413,darkgreen,0.8652444129859038,6.139471294154929
Gene.1414,darkgreen,0.6620483812902729,3.9753922836336746
Gene.1415,black,0.48372601171810115,0.28214541090799244
Gene.1416,grey,0.3113364941416028,0.06752007566719967
Gene.1417,black,0.9457210822467599,3.685736783723826
Gene.1418,blue,0.9752233378722666,1.366481411152095
Gene.1419,darkolivegreen,0.8288108740720541,0.9811683139492098
Gene.1420,grey,0.9268559341652975,0.08117860916047921
Gene.1421,darkmagenta,0.7504469402079073,2.631419287586011
Gene.1422,black,0.47459958728719737,0.7726610637136601
Gene.1423,blue,0.9252952178342564,0.2666517233003573
Gene.1424,black,0.22153432219665084,0.6593783977375332
Gene.1425,grey,0.8288205536169554,0.005546373002477206
Gene.1426,grey,0.3198717457294387,0.043990989906359704
Gene.1427,darkmagenta,0.9162131064618695,4.302245185018117
Gene.1428,black,0.38238732924464763,0.2809407412489797
Gene.1429,darkmagenta,0.6912018276375355,4.772152386548056
Gene.1430,black,0.5863821241667277,2.0843656101144252
Gene.1431,darkgreen,0.9283040856983865,7.337242724451107
Gene.1432,darkgreen,0.9183345624098321,16.49773757151431
Gene.1433,darkmagenta,0.9621697197463025,2.97170487360961
Gene.1434,blue,0.9368253787133911,23.484427287707444
Gene.1435,darkmagenta,0.7935347918119944,1.823454628943063
Gene.1436,black,0.7152050325753608,1.233654371680812
Gene.1437,darkmagenta,0.882439026556656,9.486504711534467
Gene.1438,black,0.9045296824711666,17.72645867696862
Gene.1439,darkmagenta,0.8458434010702688,4.957855426331151
Gene.1440,blue,0.7315538057075853,16.52347273835265
Gene.1441,black,0.7165416679782539,15.420745608900804
Gene.1442,grey,0.9514751802381998,0.023217671155215506
Gene.1443,darkgreen,0.8212500084748828,2.4522266484716675
Gene.1444,blue,0.6324718088952058,3.1542458812570264
Gene.1445,grey,-0.9328071175122384,0.0425693582280815
Gene.1446,darkmagenta,0.5335296129085886,0.11016133442963107
Gene.1447,blue,0.8804486419547021,28.59929238882214
Gene.1448,blue,0.9365522872955035,38.74242778845071
Gene.1449,blue,0.8293572783034321,16.9220975327201
Gene.1450,blue,0.9175171060607,35.616381244633885
Gene.1451,blue,0.9117857630617758,21.33388233911361
Gene.1452,blue,0.6403848698610907,1.3190994438195818
Gene.1453,blue,0.5481375606469371,3.611120303785485
Gene.1454,blue,0.7748298994938948,18.90602202016179
Gene.1455,blue,0.8146900768220184,12.905523816017718
Gene.1456,blue,0.7953113618912753,3.9131770019975063
Gene.1457,blue,0.6582976846343248,5.895010318288576
Gene.1458,blue,0.8471595816993628,4.588149154681754
Gene.1459,grey,0.819082274888322,0.000858383950859062
Gene.1460,black,0.680265448852061,2.77224566683525
Gene.1461,black,0.544673634217384,4.380435179710238
Gene.1462,black,0.6685975842323957,0.7630578938128341
Gene.1463,darkgreen,0.9436266993455931,8.623211037584074
Gene.1464,grey,-0.038980706346818036,0.038554773041998176
Gene.1465,darkgreen,0.7623172699332726,4.9606853334553085
Gene.1466,grey,0.9591041595207276,0.053050992042402774
Gene.1467,blue,0.5963569329214267,3.5714381386179284
Gene.1468,darkmagenta,0.8634781914243413,2.966929446324604
Gene.1469,black,0.878547892192482,5.32337989562111
Gene.1470,black,0.9330650211991767,0.7659772558400288
Gene.1471,darkgreen,0.6807203302846326,0.9343546981464463
Gene.1472,black,0.8128629543978632,7.726210306524786
Gene.1473,black,0.5589737050323731,1.6762917408935987
Gene.1474,black,0.9398920734111914,3.494507107282055
Gene.1475,grey,-0.9700070514742033,0.04546642380587253
Gene.1476,black,0.8144261894171905,0.7386400893703237
Gene.1477,blue,0.9564714738026728,0.3706077933114035
Gene.1478,blue,0.9109617795996358,1.5556668110187257
Gene.1479,darkmagenta,0.9289606784219603,2.4418760606146837
Gene.1480,darkmagenta,0.8993347648139153,16.930682518657118
Gene.1481,darkgreen,0.9724092584069541,0.5615382972482618
Gene.1482,blue,0.9250053653856597,9.579484636925057
Gene.1483,black,0.8400716221015342,1.6767294489083424
Gene.1484,darkmagenta,0.9610465490054158,8.765329227674156
Gene.1485,grey,0.9679841519552117,0.0006767531499519159
Gene.1486,blue,0.816288756064039,9.962102381279232
Gene.1487,grey,0.3043569075852194,0.04060226725039423
Gene.1488,blue,0.9051654067390944,31.588803776764795
Gene.1489,grey,-0.2867020710182348,0.005149314196562511
Gene.1490,blue,0.910871530250131,14.470778515403424
Gene.1491,blue,0.7680192574401105,2.3034979264074025
Gene.1492,black,0.8353303558576832,1.313312506671621
Gene.1493,black,0.7323096884372572,2.0993961220606034
Gene.1494,blue,0.9068414386436502,7.431365001432133
Gene.1495,black,0.8421451258841407,5.425498963654295
Gene.1496,darkmagenta,0.8913740041211848,20.664088175522014
Gene.1497,darkgreen,0.8443708504892011,2.385666184243828
Gene.1498,darkmagenta,0.9153084093924572,4.023615533594713
Gene.1499,darkgreen,0.8211274624336278,14.284724272982269
Gene.1500,black,0.6121568536022493,2.285743243605288
Gene.1501,black,0.6989891659647278,1.3887521978855848
Gene.1502,blue,0.9626343269020581,24.209152289359505
