,module_color,kME_in_own_module,kWithin
Gene.388,brown,0.7819656182934022,7.816573854659534
Gene.389,black,0.8710110264992725,27.700674981216
Gene.390,black,0.7200728770747117,1.9662481585329254
Gene.391,black,0.5176327620237307,5.80153538594392
Gene.392,black,0.8257446134094895,16.72936583712187
Gene.393,brown,0.9459711849461263,41.253152890972
Gene.394,black,0.8079229838289702,27.456692505889098
Gene.395,black,0.790925315825016,34.76283743078436
Gene.396,black,0.8531674709538974,33.26274462536519
Gene.397,brown,0.847248371599017,27.206662960226446
Gene.398,antiquewhite4,0.7362977999859645,9.751376469324102
Gene.399,black,0.9467171778863195,1.1254800714286761
Gene.400,antiquewhite4,0.8951790720947471,6.77881215407603
Gene.401,black,0.9199817505632242,14.730458585067938
Gene.402,brown,0.9039433785851267,32.35840354120705
Gene.403,black,0.5324441358783829,4.776681326505222
Gene.404,black,0.7698713233089638,3.3778266463906745
Gene.405,brown,0.9214840699719812,45.06442133819412
Gene.406,black,0.9251845198722847,4.430267456755858
Gene.407,brown,0.6837943660902269,15.535612084451849
Gene.408,brown,0.9355465120918699,32.57153140582956
Gene.409,black,0.2714140492004315,1.1343671251732692
Gene.410,black,0.5857301297360409,6.848776367313564
Gene.411,brown,0.9304271833788506,13.734009524722962
Gene.412,antiquewhite4,0.695340202548583,4.358928277493346
Gene.413,black,0.8617037919501928,26.358639872427894
Gene.414,black,0.7529855385523632,26.271862591781332
Gene.415,grey,0.9574377613071728,0.022438862016740117
Gene.416,black,0.9301744684601143,0.8517979084312891
Gene.417,antiquewhite4,0.8879301294547053,3.9871131194586735
Gene.418,brown,0.9217774406289707,13.842866415169844
Gene.419,antiquewhite4,0.797546770537838,4.644761434328448
Gene.420,brown,0.8151043262888553,27.296728264669756
Gene.421,brown,0.9069000465201601,18.255948466595672
Gene.422,antiquewhite4,0.7632297585310519,5.61005774392373
Gene.423,antiquewhite4,0.771922202608578,13.202160260163625
Gene.424,black,0.6885354278225986,8.130112394937257
Gene.425,grey,-0.974369980148362,0.0024841250045631413
Gene.426,brown,0.8295044904780903,28.897707656728247
Gene.427,thistle2,0.9596277844312078,0.30008892468193066
Gene.428,black,0.7664951034595864,13.275292736096048
Gene.429,antiquewhite4,0.723469158304042,3.397575403931813
Gene.430,black,0.8434932798634768,26.05928974789028
Gene.431,black,0.8102854318604158,7.653069008855891
Gene.432,brown,0.7692516857415742,19.66155074483228
Gene.433,black,0.839855584138881,20.379700533693782
Gene.434,black,0.4171551709437987,2.8798643311604097
Gene.435,grey,0.9699374852386634,0.0029858459349689035
Gene.436,brown,0.789786358639675,1.3327976135035031
Gene.437,grey,0.9390256738525652,0.004846749528910734
Gene.438,antiquewhite4,0.5253769661452485,2.490127328147827
Gene.439,brown,0.8636502752775438,0.23998661916501138
Gene.440,black,0.8858615857096496,16.974760506132302
Gene.441,black,0.8012141437334439,1.4185817477547658
Gene.442,black,0.751058293747382,30.390793950518066
Gene.443,black,0.8094226802421274,3.879283468154216
Gene.444,black,0.7914838780703939,17.088725065460977
Gene.445,black,0.9247433582565147,0.3450320614019862
Gene.446,antiquewhite4,0.799987168439237,4.081382859175063
Gene.447,black,0.9597771917047416,18.800008676387538
Gene.448,brown,0.7541461626189272,26.139907019468875
Gene.449,antiquewhite4,0.9716733996540928,6.776073589454551
Gene.450,brown,0.8613378107226938,10.059070961343997
Gene.451,black,0.7009477021051278,16.605935823016377
Gene.452,brown,0.6073868178320434,6.381500286775236
Gene.453,black,0.8000529895636959,12.93235179650829
Gene.454,grey,-0.9823958393964985,0.0008108312589166415
Gene.455,antiquewhite4,0.8738554249189273,11.010378527493206
Gene.456,brown,0.790828705021953,15.329576538828796
Gene.457,antiquewhite4,0.6157700347924989,1.20834425291284
Gene.458,antiquewhite4,0.8038726874400923,5.34832898723481
Gene.459,antiquewhite4,0.7925476345818433,9.344465747920434
Gene.460,black,0.4873408281649487,13.833771833546864
Gene.461,brown,0.8486012617972692,6.7368065529136665
Gene.462,brown,0.9302026861256367,3.237918854584443
Gene.463,black,0.905655515498267,17.935486135216163
Gene.464,black,0.6420758313940382,11.343709937509155
Gene.465,black,0.8783500982076287,19.820050178788964
Gene.466,black,0.7971776356537378,24.913626725567465
