,module_color,kME_in_own_module,kWithin
Gene.1047,blue,0.8266154521988138,154.05596281925293
Gene.1048,blue,0.9017972721757577,91.97088018731705
Gene.1049,brown,0.77710688443828,146.96748672397908
Gene.1050,turquoise,0.8645629842561333,153.69092873507753
Gene.1051,turquoise,0.9408809974274579,119.07709623844913
Gene.1052,turquoise,0.848613727793808,120.5353928078494
Gene.1053,turquoise,0.9301052566605641,176.38354069894004
Gene.1054,yellow,0.9561146041419457,144.01088436408696
Gene.1055,turquoise,0.9183844790422893,165.89337251524225
Gene.1056,blue,0.905418009499385,158.4177317784245
Gene.1057,turquoise,0.9636552618276253,178.93935671831133
Gene.1058,turquoise,0.9687903013297026,141.00309353762157
Gene.1059,blue,0.8861044492431038,118.70628833686004
Gene.1060,turquoise,0.9081665728938976,160.06588102579676
Gene.1061,turquoise,0.7382776472639885,155.46196990530308
Gene.1062,blue,0.9399285107883354,113.70276637904966
Gene.1063,turquoise,0.8877711947032797,159.74218484854242
Gene.1064,turquoise,0.9251896688055432,116.05261699680257
Gene.1065,turquoise,0.5388344635338386,133.39542022712683
Gene.1066,turquoise,0.8412756960246818,158.12046078751456
Gene.1067,turquoise,0.8756286993790904,105.98116694702725
Gene.1068,yellow,0.7188132708867119,123.99332171280273
Gene.1069,turquoise,0.9797675969911724,187.6713484224163
Gene.1070,turquoise,0.9539721066979662,116.82689150126889
Gene.1071,turquoise,0.9455601428267353,175.22685405280262
Gene.1072,turquoise,0.9206303067714627,157.34567351412667
Gene.1073,turquoise,0.39131631559346525,109.83148403236417
Gene.1074,turquoise,0.9767598987877659,110.83125588970273
Gene.1075,turquoise,0.9396435929190706,125.14197423460337
Gene.1076,turquoise,0.43575850851722203,124.52910783086715
Gene.1077,turquoise,0.9545617373503319,181.8665304059208
Gene.1078,blue,0.960546834711828,148.02555418946142
Gene.1079,turquoise,0.9284544263241483,102.71013551782964
Gene.1080,yellow,0.792398861143751,142.11200752262846
Gene.1081,blue,0.7923813628134608,157.57381871354758
Gene.1082,turquoise,0.9466647103080875,174.54675145193596
Gene.1083,yellow,0.8677735781809688,152.49383093223682
Gene.1084,turquoise,0.9623095952939935,184.85741557488632
Gene.1085,turquoise,0.959370403882032,164.26725903456244
Gene.1086,blue,0.8511102462774878,139.41239677645208
Gene.1087,blue,0.9368471922548897,139.45462688242986
Gene.1088,turquoise,0.9726974465479742,145.39195099357647
Gene.1089,turquoise,0.9650184389078796,105.14957506810357
Gene.1090,blue,0.9222952934074738,163.30688226368986
Gene.1091,brown,0.9252378446414188,95.70014421646758
Gene.1092,blue,0.9681130898856498,145.5954078538862
Gene.1093,blue,0.7247670796664567,144.3664496637736
Gene.1094,blue,0.7072505886307069,150.97012078980006
